버스정류장명,정류장번호,도로명주소,지번주소,위도,경도,기준일
푸른숨LH10단지,68052,,강원특별자치도 원주시 반곡동   1823,37.335075,127.981561,2024-03-31
미리내사거리,68053,,강원특별자치도 원주시 반곡동 1875,37.325473,127.98148,2024-03-31
미리내사거리,68054,,강원특별자치도 원주시 반곡동   1810,37.326126,127.981297,2024-03-31
유만동,68055,,강원특별자치도 원주시 반곡동   1861,37.320993,127.973955,2024-03-31
통일아파트후문,68056,,강원특별자치도 원주시 단구동 233,37.33546,127.961682,2024-03-31
통일아파트후문,68057,,강원특별자치도 원주시 단구동 214,37.335072,127.961636,2024-03-31
푸른숨 휴브레스,68058,,강원특별자치도 원주시 반곡동   1892,37.321735,127.985778,2024-03-31
미래삼거리(센트럴파크6),68059,,강원특별자치도 원주시 반곡동   1892,37.327611,127.993104,2024-03-31
미래삼거리(센트럴파크6),68060,,강원특별자치도 원주시 반곡동 1993,37.327911,127.99351,2024-03-31
보배사거리,68061,,강원특별자치도 원주시 반곡동   1892,37.322308,127.989139,2024-03-31
보배사거리,68062,,강원특별자치도 원주시 반곡동   1892,37.32288,127.990882,2024-03-31
현대아이파크아파트,68063,,강원특별자치도 원주시 단구동 205,37.332407,127.961077,2024-03-31
현대아이파크아파트,68064,,강원특별자치도 원주시 단구동 211,37.332756,127.96117,2024-03-31
호텔인터불고,68065,,강원특별자치도 원주시 반곡동   1856,37.33253,127.973656,2024-03-31
원주소방서,68066,,강원특별자치도 원주시 반곡동 1419,37.334323,127.973677,2024-03-31
힐데스하임,68067,,강원특별자치도 원주시 반곡동   1892,37.321985,127.985763,2024-03-31
한촌,68068,,강원특별자치도 원주시 흥업면 매지리  1883,37.270832,127.905458,2024-03-31
부문재,68069,강원특별자치도 원주시 문막읍 법후로 723,강원특별자치도 원주시 문막읍 후용리 산 43,37.251955,127.797113,2024-03-31
법천리,68070,,강원특별자치도 원주시 부론면 법천리 105,37.224129,127.776015,2024-03-31
벌말,68071,,강원특별자치도 원주시 부론면 손곡리  1533,37.227308,127.788244,2024-03-31
원주자동차운전학원,68072,,강원특별자치도 원주시 관설동 709,37.302319,127.980855,2024-03-31
관설동 종점,68073,,강원특별자치도 원주시 관설동   310,37.301464,127.981668,2024-03-31
대성암,68074,,강원특별자치도 원주시 판부면 금대리  269,37.26892,128.021968,2024-03-31
뒷담마을,68075,강원특별자치도 원주시 신림면 치악로 24,강원특별자치도 원주시 신림면 신림리 957,37.231453,128.076315,2024-03-31
마지,68076,,강원특별자치도 원주시 신림면 신림리 165,37.238815,128.088356,2024-03-31
본동,68077,,강원특별자치도 원주시 신림면 성남리  394,37.259201,128.083109,2024-03-31
성황림,68078,,강원특별자치도 원주시 신림면 성남리 536,37.26658,128.083643,2024-03-31
본동,68079,,강원특별자치도 원주시 신림면 성남리 674,37.269987,128.082709,2024-03-31
윗버등,68080,강원특별자치도 원주시 신림면 성남로 345,강원특별자치도 원주시 신림면 성남리 844,37.274351,128.080786,2024-03-31
미내골,68081,,강원특별자치도 원주시 신림면 성남리  산 178,37.277291,128.082235,2024-03-31
세교마을,68082,,강원특별자치도 원주시 판부면 금대리 1091,37.296373,127.98865,2024-03-31
동화역,68083,강원특별자치도 원주시 문막읍 보통로 221,강원특별자치도 원주시 문막읍 동화리 18,37.341881,127.859602,2024-03-31
현진종합개발,68084,,강원특별자치도 원주시 문막읍 동화리 1178,37.324789,127.834799,2024-03-31
농산물도매시장(푸르지오),68085,강원특별자치도 원주시 서원대로 33,강원특별자치도 원주시 단계동 592,37.355387,127.922496,2024-03-31
중부마을,68086,,강원특별자치도 원주시 호저면 만종리 1266,37.341863,127.89722,2024-03-31
문막중고등학교,68087,강원특별자치도 원주시 문막읍 문막시장1길 58,강원특별자치도 원주시 문막읍 문막리 237,37.305097,127.815733,2024-03-31
신목,68088,,강원특별자치도 원주시 신림면 황둔리  2123,37.26075,128.187209,2024-03-31
용암3리,68089,,강원특별자치도 원주시 신림면 용암리 339,37.204162,128.097306,2024-03-31
신림역,68092,,강원특별자치도 원주시 신림면 용암리  1030,37.217061,128.089894,2024-03-31
용암리,68093,강원특별자치도 원주시 신림면 연봉정길 22,강원특별자치도 원주시 신림면 용암리 1017,37.213873,128.091396,2024-03-31
원주경찰서,68094,,강원특별자치도 원주시 봉산동   1097,37.348188,127.956624,2024-03-31
문막소방서,68095,,강원특별자치도 원주시 문막읍 문막리 225,37.303584,127.814931,2024-03-31
문막소방서,68096,,강원특별자치도 원주시 문막읍 문막리 221,37.303507,127.815168,2024-03-31
문막시장,68097,,강원특별자치도 원주시 문막읍 문막리 264,37.305812,127.816323,2024-03-31
남송,68098,,강원특별자치도 원주시 판부면 서곡리 465,37.317954,127.938509,2024-03-31
흥업사거리,68099,,강원특별자치도 원주시 흥업면 흥업리 595,37.303087,127.918706,2024-03-31
석동종점,68100,,강원특별자치도 원주시 신림면 구학리 206,37.212038,128.055294,2024-03-31
방학동,68101,,강원특별자치도 원주시 신림면 구학리 296,37.210695,128.062269,2024-03-31
부영아파트사거리,68102,,강원특별자치도 원주시 무실동   628,37.331334,127.92498,2024-03-31
용암2리,68105,강원특별자치도 원주시 귀래면 용암동막길 289,강원특별자치도 원주시 귀래면 용암리 199,37.179099,127.835018,2024-03-31
욕골,68106,,강원특별자치도 원주시 귀래면 주포리 18,37.163489,127.87718,2024-03-31
작실 마을회관,68107,,강원특별자치도 원주시 부론면 단강리  1200,37.163989,127.790816,2024-03-31
웃작실,68108,,강원특별자치도 원주시 부론면 단강리  1089,37.168727,127.794421,2024-03-31
거장아파트,68109,강원특별자치도 원주시 흥업면 사제로 491,강원특별자치도 원주시 흥업면 사제리 337,37.332589,127.888334,2024-03-31
덕고개,68117,,강원특별자치도 원주시 흥업면 사제리  1694,37.337941,127.882301,2024-03-31
광명 식물원,68118,,강원특별자치도 원주시 호저면 만종리 495,37.361048,127.907397,2024-03-31
봉미마을,68119,,강원특별자치도 원주시 흥업면 사제리  327,37.333556,127.891449,2024-03-31
후동,68120,강원특별자치도 원주시 흥업면 후동길 8,강원특별자치도 원주시 흥업면 사제리 343,37.332007,127.886942,2024-03-31
보통리,68121,,강원특별자치도 원주시 지정면 보통리 산75,37.335517,127.86304,2024-03-31
문막양궁장입구,68122,,강원특별자치도 원주시 문막읍 동화리  111,37.33414,127.857269,2024-03-31
동화골,68123,강원특별자치도 원주시 문막읍 원문로 1466,강원특별자치도 원주시 문막읍 동화리 523,37.325134,127.842796,2024-03-31
정산교,68124,,강원특별자치도 원주시 부론면 정산리 1283,37.170965,127.774316,2024-03-31
개나루,68125,,강원특별자치도 원주시 문막읍 포진리 353-4,37.298124,127.815168,2024-03-31
문막동보렉스아파트,68126,,강원특별자치도 원주시 문막읍 동화리 산173,37.321287,127.833225,2024-03-31
시무리,68128,,강원특별자치도 원주시 문막읍 포진리 976,37.294208,127.814921,2024-03-31
정산교,68129,,강원특별자치도 원주시 부론면 정산리  1282,37.17098,127.774127,2024-03-31
후용2리,68130,,강원특별자치도 원주시 문막읍 후용리  602,37.270673,127.799021,2024-03-31
후용용수,68131,강원특별자치도 원주시 문막읍 견훤로 933-8,강원특별자치도 원주시 문막읍 후용리 1392,37.268184,127.797725,2024-03-31
개나루,68132,,강원특별자치도 원주시 문막읍 포진리 353-4,37.298311,127.81496,2024-03-31
시무리,68133,,강원특별자치도 원주시 문막읍 포진리 400,37.294206,127.81478,2024-03-31
후용1리,68134,,강원특별자치도 원주시 문막읍 후용리 1337,37.274719,127.800198,2024-03-31
신림힐링센터,68135,,강원특별자치도 원주시 신림면 신림리 953,37.226754,128.083484,2024-03-31
경동 대학교,68136,,강원특별자치도 원주시 문막읍 후용리 907,37.264392,127.795614,2024-03-31
모산,68137,,강원특별자치도 원주시 부론면 노림리 산5,37.262429,127.790197,2024-03-31
노숲,68138,,강원특별자치도 원주시 부론면 노림리 391,37.261238,127.783042,2024-03-31
진골,68139,,강원특별자치도 원주시 부론면 노림리 883,37.251992,127.776804,2024-03-31
유진건철,68140,,강원특별자치도 원주시 부론면 노림리 산69,37.249228,127.772804,2024-03-31
노림가루개정류장,68141,,강원특별자치도 원주시 부론면 흥호리 163,37.247447,127.767137,2024-03-31
새말,68142,,강원특별자치도 원주시 부론면 흥호리  1167,37.244308,127.76446,2024-03-31
흥호1리,68143,,강원특별자치도 원주시 부론면 흥호리 271,37.242764,127.761478,2024-03-31
검단이,68144,,강원특별자치도 원주시 부론면 흥호리  573,37.238598,127.759907,2024-03-31
흥창정류장,68145,강원특별자치도 원주시 부론면 견훤로 228,강원특별자치도 원주시 부론면 흥호리 880,37.230197,127.756057,2024-03-31
흥창정류장,68146,,강원특별자치도 원주시 부론면 흥호리 432,37.230115,127.756147,2024-03-31
흥원창,68147,,강원특별자치도 원주시 부론면 흥호리  974,37.226597,127.751254,2024-03-31
흥호리,68148,,강원특별자치도 원주시 부론면 흥호리 1160,37.215326,127.750771,2024-03-31
버덩말,68149,,강원특별자치도 원주시 부론면 법천리  1503,37.212464,127.750492,2024-03-31
정산2리,68150,,강원특별자치도 원주시 부론면 정산리 1160,37.175994,127.77423,2024-03-31
정산2리,68151,,강원특별자치도 원주시 부론면 정산리  2348,37.175935,127.774309,2024-03-31
음지말,68152,,강원특별자치도 원주시 부론면 정산리 2151,37.181476,127.779134,2024-03-31
음지말,68153,,강원특별자치도 원주시 부론면 정산리  1064,37.181481,127.77932,2024-03-31
거론,68154,,강원특별자치도 원주시 부론면 정산리  693,37.184218,127.780558,2024-03-31
거론,68155,,강원특별자치도 원주시 부론면 정산리 2151,37.184158,127.780678,2024-03-31
중간말,68156,강원특별자치도 원주시 부론면 정산로 174,강원특별자치도 원주시 부론면 정산리 432,37.185655,127.784568,2024-03-31
중간말,68157,,강원특별자치도 원주시 부론면 정산리  산 164,37.185777,127.78449,2024-03-31
정산3리,68158,,강원특별자치도 원주시 부론면 정산리  392,37.188341,127.790077,2024-03-31
정산3리,68159,,강원특별자치도 원주시 부론면 정산리  225,37.188431,127.789976,2024-03-31
거돈사지,68160,,강원특별자치도 원주시 부론면 정산리  225,37.191333,127.790655,2024-03-31
거돈사지,68161,,강원특별자치도 원주시 부론면 정산리  241,37.191128,127.790495,2024-03-31
광터사거리,68162,,강원특별자치도 원주시 흥업면 사제리  1462,37.340568,127.880053,2024-03-31
사격장입구,68163,,강원특별자치도 원주시 판부면 서곡리  1765,37.290682,127.939756,2024-03-31
사격장입구,68164,,강원특별자치도 원주시 판부면 서곡리 1313,37.290699,127.939849,2024-03-31
용수골,68165,,강원특별자치도 원주시 판부면 서곡리 1631,37.285122,127.940307,2024-03-31
용수골,68166,,강원특별자치도 원주시 판부면 서곡리 1631,37.285131,127.940403,2024-03-31
용수골,68167,,강원특별자치도 원주시 판부면 서곡리  1765,37.283873,127.940594,2024-03-31
용수골,68168,,강원특별자치도 원주시 판부면 서곡리 1632,37.284484,127.940472,2024-03-31
퇴골,68169,,강원특별자치도 원주시 문막읍 반계리 산54,37.30269,127.769138,2024-03-31
밤산골정류장,68170,,강원특별자치도 원주시 문막읍 반계리 1662,37.312759,127.766077,2024-03-31
굴바위,68171,강원특별자치도 원주시 문막읍 대안로 15,강원특별자치도 원주시 문막읍 비두리 1923,37.233761,127.848748,2024-03-31
굴바위,68172,강원특별자치도 원주시 문막읍 대안로 15,강원특별자치도 원주시 문막읍 비두리 1923,37.233863,127.848769,2024-03-31
선들,68173,,강원특별자치도 원주시 문막읍 비두리  2164,37.25049,127.861037,2024-03-31
선들,68174,,강원특별자치도 원주시 문막읍 비두리  306,37.25059,127.860986,2024-03-31
작백,68175,,강원특별자치도 원주시 문막읍 반계리  1666,37.297837,127.79523,2024-03-31
남도동,68176,,강원특별자치도 원주시 문막읍 반계리 1173,37.292545,127.7917,2024-03-31
벌무내기,68177,,강원특별자치도 원주시 문막읍 반계리 410,37.288354,127.785914,2024-03-31
뒷대전,68178,,강원특별자치도 원주시 문막읍 반계리  1727,37.285205,127.783628,2024-03-31
벌무내기,68179,,강원특별자치도 원주시 문막읍 반계리 618,37.281919,127.779967,2024-03-31
삼사골,68180,,강원특별자치도 원주시 귀래면 주포리  404,37.160074,127.857036,2024-03-31
능유마을,68181,,강원특별자치도 원주시 귀래면 주포리 381,37.16115,127.853156,2024-03-31
